timestamp,000D6F00029C2AEB,000D6F0003561F98,000D6F0003562DF4,000D6F000353AE48,000D6F00029C2934,000D6F0003562CA8,000D6F0003562D88,000D6F0003562C9D,000D6F00029C1C2B
1414709417.2470331,68.630438507531295,15.081791613213172,0.0,NULL,NULL,NULL,2.1739123245227669,0.0,0.0
1414709418.492238,62.209559438340925,15.081791613213172,0.0,0.0,NULL,NULL,2.1739123245227669,0.0,0.0
1414709419.661695,62.209559438340925,15.081791613213172,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,0.0
1414709420.771286,66.49015344165278,12.94849924529159,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,0.0
1414709421.9107721,64.34986041858933,15.081791613213172,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,NULL
1414709423.102715,64.34986041858933,15.081791613213172,NULL,0.0,NULL,0.0,0.0,0.0,NULL
1414709424.279649,62.209559438340925,12.94849924529159,NULL,0.0,NULL,0.0,2.1739123245227669,0.0,NULL
1414709425.3201649,60.069250500907586,15.081791613213172,NULL,0.0,0.0,0.0,0.0,0.0,NULL
1414709426.4121971,62.209559438340925,12.94849924529159,NULL,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1414709427.532654,66.49015344165278,15.081791613213172,NULL,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1414709428.588913,62.209559438340925,15.081791613213172,NULL,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1414709429.6522479,57.928933606289306,12.94849924529159,0.0,NULL,0.0,0.0,0.0,0.0,0.0
1414709430.67522,62.209559438340925,15.081791613213172,0.0,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1414709431.712502,60.069250500907586,12.94849924529159,0.0,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1414709432.743187,66.49015344165278,15.081791613213172,0.0,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1414709433.7877941,62.209559438340925,12.94849924529159,0.0,NULL,0.0,0.0,0.0,0.0,0.0
1414709434.8117681,62.209559438340925,15.081791613213172,0.0,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1414709435.852226,60.069250500907586,15.081791613213172,0.0,NULL,0.0,NULL,2.1739123245227669,0.0,0.0
1414709436.9628119,62.209559438340925,12.94849924529159,0.0,0.0,NULL,NULL,0.0,0.0,0.0
1414709438.0661731,62.209559438340925,15.081791613213172,0.0,0.0,NULL,NULL,2.1739123245227669,0.0,0.0
1414709439.1175799,62.209559438340925,12.94849924529159,0.0,0.0,NULL,NULL,2.1739123245227669,0.0,0.0
1414709440.3045411,64.34986041858933,15.081791613213172,0.0,0.0,NULL,NULL,2.1739123245227669,0.0,NULL
1414709441.562459,64.34986041858933,12.94849924529159,0.0,0.0,NULL,NULL,2.1739123245227669,0.0,NULL
1414709442.7080231,60.069250500907586,12.94849924529159,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,NULL
1414709443.78912,70.770715616224862,15.081791613213172,0.0,0.0,0.0,0.0,0.0,0.0,NULL
1414709444.797667,62.209559438340925,12.94849924529159,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1414709445.8641469,60.069250500907586,15.081791613213172,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1414709446.8860879,64.34986041858933,15.081791613213172,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1414709447.9295959,66.49015344165278,12.94849924529159,0.0,NULL,0.0,0.0,0.0,0.0,0.0
1414709448.9588239,62.209559438340925,15.081791613213172,0.0,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1414709450.0035989,64.34986041858933,12.94849924529159,0.0,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1414709451.007524,62.209559438340925,15.081791613213172,NULL,NULL,0.0,0.0,0.0,0.0,0.0
1414709452.1424129,62.209559438340925,12.94849924529159,NULL,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1414709453.1543429,62.209559438340925,15.081791613213172,NULL,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1414709454.1732061,62.209559438340925,12.94849924529159,NULL,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1414709455.2272091,60.069250500907586,15.081791613213172,NULL,0.0,0.0,0.0,0.0,0.0,0.0
1414709456.322176,62.209559438340925,12.94849924529159,NULL,0.0,NULL,0.0,2.1739123245227669,0.0,0.0
1414709457.427067,62.209559438340925,15.081791613213172,NULL,0.0,NULL,0.0,0.0,0.0,0.0
1414709458.5368609,64.34986041858933,12.94849924529159,0.0,0.0,NULL,NULL,2.1739123245227669,0.0,NULL
1414709459.726506,64.34986041858933,12.94849924529159,0.0,0.0,NULL,NULL,2.1739123245227669,0.0,NULL
1414709460.9326169,64.34986041858933,15.081791613213172,0.0,0.0,NULL,NULL,2.1739123245227669,0.0,NULL
1414709462.1355159,60.069250500907586,12.94849924529159,0.0,0.0,NULL,NULL,0.0,0.0,NULL
1414709463.329623,62.209559438340925,15.081791613213172,0.0,0.0,NULL,NULL,2.1739123245227669,0.0,NULL
1414709464.4456739,60.069250500907586,12.94849924529159,0.0,0.0,0.0,NULL,2.1739123245227669,0.0,NULL
1414709465.513387,60.069250500907586,15.081791613213172,0.0,0.0,0.0,NULL,0.0,0.0,0.0
1414709466.3896329,62.209559438340925,12.94849924529159,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,0.0
1414709467.3519051,60.069250500907586,15.081791613213172,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,0.0
1414709468.347683,66.49015344165278,12.94849924529159,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,0.0
1414709469.5630519,62.209559438340925,15.081791613213172,0.0,NULL,0.0,0.0,0.0,0.0,0.0
1414709470.609694,64.34986041858933,12.94849924529159,0.0,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1414709471.6471951,60.069250500907586,15.081791613213172,0.0,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1414709472.7396719,64.34986041858933,12.94849924529159,0.0,NULL,NULL,0.0,0.0,0.0,0.0
1414709473.818177,62.209559438340925,15.081791613213172,0.0,NULL,NULL,0.0,2.1739123245227669,0.0,0.0
1414709474.86604,64.34986041858933,12.94849924529159,0.0,NULL,NULL,0.0,2.1739123245227669,0.0,0.0
1414709475.929173,60.069250500907586,15.081791613213172,0.0,NULL,NULL,0.0,2.1739123245227669,0.0,0.0
1414709477.0117669,64.34986041858933,12.94849924529159,0.0,0.0,NULL,0.0,0.0,0.0,NULL
1414709478.10322,62.209559438340925,15.081791613213172,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,NULL
1414709479.248791,62.209559438340925,12.94849924529159,0.0,0.0,NULL,0.0,2.1739123245227669,2.1775386645354335,NULL
1414709480.2996581,62.209559438340925,15.081791613213172,NULL,0.0,0.0,0.0,0.0,0.0,NULL
1414709481.468039,57.928933606289306,12.94849924529159,NULL,0.0,0.0,NULL,2.1739123245227669,0.0,NULL
1414709482.642067,57.928933606289306,15.081791613213172,NULL,0.0,0.0,NULL,2.1739123245227669,0.0,NULL
1414709483.822192,64.34986041858933,12.94849924529159,NULL,0.0,0.0,NULL,0.0,0.0,NULL
1414709484.880558,60.069250500907586,15.081791613213172,NULL,0.0,0.0,NULL,2.1739123245227669,0.0,0.0
1414709485.997776,64.34986041858933,12.94849924529159,NULL,NULL,0.0,NULL,2.1739123245227669,0.0,0.0
1414709487.1206579,62.209559438340925,15.081791613213172,NULL,NULL,0.0,NULL,0.0,0.0,0.0
1414709488.1562541,68.630438507531295,12.94849924529159,0.0,NULL,0.0,NULL,2.1739123245227669,0.0,0.0
1414709489.1887791,57.928933606289306,15.081791613213172,0.0,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1414709490.2168369,62.209559438340925,12.94849924529159,0.0,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1414709491.2750919,62.209559438340925,15.081791613213172,0.0,NULL,NULL,0.0,0.0,0.0,0.0
1414709492.4594641,60.069250500907586,12.94849924529159,0.0,NULL,NULL,0.0,2.1739123245227669,0.0,0.0
1414709493.5029531,66.49015344165278,15.081791613213172,0.0,0.0,NULL,0.0,0.0,0.0,0.0
1414709494.586139,62.209559438340925,15.081791613213172,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,NULL
1414709495.674479,60.069250500907586,12.94849924529159,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,NULL
1414709496.757632,62.209559438340925,15.081791613213172,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,NULL
1414709497.834033,60.069250500907586,12.94849924529159,0.0,0.0,NULL,0.0,0.0,0.0,NULL
1414709498.8495891,66.49015344165278,15.081791613213172,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1414709499.882653,62.209559438340925,12.94849924529159,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1414709500.9217889,64.34986041858933,15.081791613213172,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1414709501.946532,57.928933606289306,15.081791613213172,0.0,0.0,0.0,0.0,0.0,0.0,NULL
1414709502.7889061,62.209559438340925,12.94849924529159,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,0.0
1414709503.98176,60.069250500907586,15.081791613213172,0.0,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1414709505.0208211,60.069250500907586,12.94849924529159,0.0,NULL,0.0,0.0,0.0,0.0,0.0
1414709506.0916641,57.928933606289306,15.081791613213172,0.0,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1414709507.1120541,57.928933606289306,12.94849924529159,NULL,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1414709508.14272,60.069250500907586,15.081791613213172,NULL,NULL,0.0,0.0,2.1739123245227669,0.0,0.0
1414709509.2797041,60.069250500907586,12.94849924529159,NULL,NULL,0.0,NULL,0.0,0.0,0.0
1414709510.4360559,57.928933606289306,15.081791613213172,NULL,NULL,0.0,NULL,2.1739123245227669,0.0,0.0
1414709511.603061,60.069250500907586,12.94849924529159,NULL,0.0,NULL,NULL,0.0,0.0,0.0
1414709512.7294321,57.928933606289306,12.94849924529159,NULL,0.0,NULL,NULL,2.1739123245227669,0.0,0.0
1414709514.042804,64.34986041858933,15.081791613213172,NULL,0.0,NULL,NULL,2.1739123245227669,0.0,NULL
1414709515.2286839,60.069250500907586,12.94849924529159,0.0,0.0,NULL,NULL,2.1739123245227669,0.0,NULL
1414709516.4341021,60.069250500907586,15.081791613213172,0.0,0.0,NULL,NULL,0.0,0.0,NULL
1414709517.5066221,57.928933606289306,12.94849924529159,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,NULL
1414709518.564291,57.928933606289306,12.94849924529159,0.0,0.0,NULL,0.0,2.1739123245227669,0.0,NULL
1414709519.5914769,60.069250500907586,15.081791613213172,0.0,0.0,0.0,0.0,0.0,0.0,NULL
1414709520.6451781,64.34986041858933,12.94849924529159,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,NULL
1414709521.48856,57.928933606289306,15.081791613213172,0.0,0.0,0.0,0.0,2.1739123245227669,0.0,0.0
1414709522.687243,60.069250500907586,12.94849924529159,0.0,NULL,0.0,0.0,0.0,0.0,0.0
