timestamp,000D6F00029C2AEB,000D6F0003561F98,000D6F0003562DF4,000D6F000353AE48,000D6F00029C2934,000D6F0003562CA8,000D6F0003562D88,000D6F0003562C9D,000D6F00029C1C2B,000D6F0002792D8A,000D6F0002793AA7
1391025443.166909,79.331744479149734,62.012042298123028,0.0,4.468702117052195,0.0,0.0,0.0,0.0,NULL,NULL,NULL
1391025444.20456,87.892646027115518,64.145136356102341,2.191257052265585,4.468702117052195,0.0,0.0,0.0,0.0,NULL,NULL,NULL
1391025445.245532,87.892646027115518,64.145136356102341,0.0,2.3261053047334657,0.0,0.0,0.0,0.0,NULL,NULL,NULL
1391025446.279145,79.331744479149734,62.012042298123028,2.191257052265585,4.468702117052195,0.0,0.0,0.0,0.0,NULL,NULL,NULL
1391025447.5926149,85.75243257590148,64.145136356102341,0.0,4.468702117052195,NULL,NULL,0.0,0.0,NULL,NULL,NULL
1391025448.6269419,83.612211167502522,62.012042298123028,0.0,4.468702117052195,NULL,NULL,0.0,0.0,NULL,NULL,NULL
1391025449.836329,85.75243257590148,64.145136356102341,2.191257052265585,4.468702117052195,NULL,NULL,0.0,0.0,0.0,NULL,NULL
1391025450.9642129,83.612211167502522,64.145136356102341,0.0,2.3261053047334657,NULL,NULL,0.0,0.0,0.0,NULL,NULL
1391025453.2072151,87.892646027115518,64.145136356102341,0.0,2.3261053047334657,NULL,NULL,0.0,0.0,0.0,NULL,NULL
1391025454.268332,81.471981801918588,62.012042298123028,2.191257052265585,2.3261053047334657,0.0,NULL,0.0,0.0,0.0,NULL,NULL
1391025455.009464,81.471981801918588,64.145136356102341,0.0,4.468702117052195,0.0,0.0,0.0,0.0,0.0,NULL,NULL
1391025455.9694459,81.471981801918588,64.145136356102341,0.0,4.468702117052195,0.0,0.0,0.0,0.0,0.0,NULL,NULL
1391025456.9561529,81.471981801918588,64.145136356102341,2.191257052265585,2.3261053047334657,0.0,0.0,0.0,0.0,0.0,NULL,NULL
1391025457.943331,85.75243257590148,62.012042298123028,0.0,4.468702117052195,0.0,0.0,0.0,0.0,0.0,NULL,NULL
1391025459.3058579,83.612211167502522,64.145136356102341,0.0,4.468702117052195,0.0,0.0,NULL,0.0,NULL,NULL,NULL
1391025460.4232759,81.471981801918588,64.145136356102341,2.191257052265585,2.3261053047334657,0.0,0.0,NULL,0.0,NULL,NULL,NULL
1391025461.5439179,83.612211167502522,62.012042298123028,0.0,4.468702117052195,0.0,0.0,NULL,0.0,NULL,NULL,NULL
1391025462.5833781,81.471981801918588,64.145136356102341,0.0,2.3261053047334657,0.0,0.0,NULL,0.0,NULL,NULL,NULL
1391025463.6375511,83.612211167502522,64.145136356102341,2.191257052265585,4.468702117052195,0.0,0.0,NULL,0.0,NULL,NULL,NULL
1391025464.8878961,87.892646027115518,64.145136356102341,0.0,4.468702117052195,NULL,0.0,NULL,0.0,NULL,NULL,NULL
1391025466.0840089,83.612211167502522,64.145136356102341,0.0,4.468702117052195,NULL,0.0,NULL,0.0,NULL,NULL,NULL
1391025467.196713,87.892646027115518,64.145136356102341,2.191257052265585,2.3261053047334657,NULL,0.0,0.0,0.0,0.0,NULL,NULL
1391025468.209125,81.471981801918588,64.145136356102341,0.0,4.468702117052195,NULL,0.0,0.0,0.0,0.0,NULL,NULL
1391025469.2436621,83.612211167502522,62.012042298123028,2.191257052265585,4.468702117052195,NULL,0.0,0.0,0.0,0.0,NULL,NULL
1391025470.2668259,81.471981801918588,64.145136356102341,0.0,2.3261053047334657,NULL,0.0,0.0,0.0,0.0,NULL,NULL
1391025471.3995161,81.471981801918588,64.145136356102341,0.0,4.468702117052195,NULL,NULL,0.0,0.0,0.0,NULL,NULL
1391025472.512975,81.471981801918588,62.012042298123028,2.191257052265585,4.468702117052195,0.0,NULL,0.0,0.0,0.0,NULL,NULL
1391025473.545742,83.612211167502522,64.145136356102341,0.0,4.468702117052195,0.0,NULL,0.0,0.0,0.0,NULL,NULL
1391025474.564899,85.75243257590148,64.145136356102341,0.0,4.468702117052195,0.0,NULL,0.0,0.0,0.0,NULL,NULL
1391025475.578572,90.032851521144607,62.012042298123028,2.191257052265585,2.3261053047334657,0.0,NULL,0.0,0.0,0.0,NULL,NULL
1391025476.5841789,81.471981801918588,64.145136356102341,0.0,4.468702117052195,0.0,NULL,0.0,0.0,0.0,NULL,NULL
1391025477.595607,81.471981801918588,64.145136356102341,0.0,4.468702117052195,0.0,NULL,0.0,0.0,0.0,NULL,NULL
1391025478.6428151,83.612211167502522,62.012042298123028,2.191257052265585,2.3261053047334657,0.0,NULL,0.0,0.0,NULL,NULL,NULL
1391025479.6814761,85.75243257590148,64.145136356102341,0.0,4.468702117052195,0.0,0.0,0.0,0.0,NULL,NULL,NULL
1391025480.759222,87.892646027115518,64.145136356102341,0.0,4.468702117052195,0.0,0.0,0.0,0.0,NULL,NULL,NULL
1391025481.858233,83.612211167502522,64.145136356102341,2.191257052265585,2.3261053047334657,NULL,0.0,0.0,0.0,NULL,NULL,NULL
1391025482.933286,83.612211167502522,62.012042298123028,0.0,4.468702117052195,NULL,0.0,0.0,0.0,NULL,NULL,NULL
1391025483.9757471,83.612211167502522,62.012042298123028,0.0,4.468702117052195,NULL,0.0,0.0,0.0,NULL,NULL,NULL
1391025485.0868709,85.75243257590148,64.145136356102341,2.191257052265585,2.3261053047334657,NULL,0.0,0.0,0.0,NULL,NULL,NULL
1391025486.1376779,85.75243257590148,64.145136356102341,0.0,4.468702117052195,NULL,0.0,0.0,0.0,0.0,NULL,NULL
1391025487.1614449,81.471981801918588,62.012042298123028,0.0,4.468702117052195,NULL,0.0,NULL,0.0,0.0,NULL,NULL
1391025488.1851759,85.75243257590148,64.145136356102341,2.191257052265585,4.468702117052195,NULL,0.0,NULL,0.0,0.0,NULL,NULL
1391025489.3192201,92.173049057988763,64.145136356102341,0.0,2.3261053047334657,0.0,NULL,NULL,0.0,0.0,NULL,NULL
1391025490.4329801,85.75243257590148,62.012042298123028,2.191257052265585,4.468702117052195,0.0,NULL,NULL,0.0,0.0,NULL,NULL
1391025491.588094,90.032851521144607,64.145136356102341,0.0,4.468702117052195,0.0,NULL,NULL,0.0,0.0,NULL,NULL
1391025492.589694,83.612211167502522,64.145136356102341,0.0,4.468702117052195,0.0,NULL,NULL,0.0,0.0,NULL,NULL
1391025493.7546439,83.612211167502522,62.012042298123028,2.191257052265585,4.468702117052195,0.0,NULL,NULL,0.0,0.0,NULL,NULL
1391025494.7618411,81.471981801918588,64.145136356102341,0.0,2.3261053047334657,0.0,NULL,0.0,0.0,0.0,NULL,NULL
1391025495.865731,81.471981801918588,62.012042298123028,2.191257052265585,4.468702117052195,0.0,NULL,0.0,0.0,NULL,NULL,NULL
1391025496.8729479,81.471981801918588,64.145136356102341,0.0,4.468702117052195,0.0,0.0,0.0,0.0,NULL,NULL,NULL
1391025497.922452,85.75243257590148,64.145136356102341,0.0,2.3261053047334657,NULL,0.0,0.0,0.0,NULL,NULL,NULL
1391025498.9939611,90.032851521144607,64.145136356102341,2.191257052265585,4.468702117052195,NULL,0.0,0.0,0.0,NULL,NULL,NULL
1391025500.1453381,85.75243257590148,62.012042298123028,0.0,4.468702117052195,NULL,0.0,0.0,0.0,NULL,NULL,NULL
1391025501.1943991,83.612211167502522,64.145136356102341,0.0,2.3261053047334657,NULL,0.0,0.0,0.0,NULL,NULL,NULL
1391025502.2194021,83.612211167502522,62.012042298123028,2.191257052265585,4.468702117052195,NULL,0.0,0.0,0.0,NULL,NULL,NULL
1391025503.2314849,87.892646027115518,64.145136356102341,0.0,4.468702117052195,NULL,0.0,0.0,0.0,0.0,NULL,NULL
1391025504.243794,94.31323863764797,62.012042298123028,2.191257052265585,2.3261053047334657,NULL,0.0,0.0,0.0,0.0,NULL,NULL
1391025505.146143,92.173049057988763,64.145136356102341,0.0,4.468702117052195,0.0,0.0,0.0,0.0,0.0,NULL,NULL
1391025506.258244,85.75243257590148,64.145136356102341,0.0,4.468702117052195,0.0,NULL,0.0,0.0,0.0,NULL,NULL
1391025507.268465,83.612211167502522,62.012042298123028,2.191257052265585,2.3261053047334657,0.0,NULL,0.0,0.0,0.0,NULL,NULL
1391025508.3806789,83.612211167502522,64.145136356102341,0.0,4.468702117052195,0.0,NULL,0.0,0.0,0.0,NULL,NULL
1391025509.3894601,83.612211167502522,62.012042298123028,2.191257052265585,4.468702117052195,0.0,NULL,NULL,0.0,0.0,NULL,NULL
1391025510.4938979,83.612211167502522,64.145136356102341,0.0,4.468702117052195,0.0,NULL,NULL,0.0,0.0,NULL,NULL
1391025511.4954851,85.75243257590148,62.012042298123028,0.0,4.468702117052195,0.0,NULL,NULL,0.0,0.0,NULL,NULL
1391025512.513418,83.612211167502522,64.145136356102341,2.191257052265585,4.468702117052195,0.0,NULL,NULL,0.0,0.0,NULL,NULL
1391025513.615742,83.612211167502522,62.012042298123028,0.0,2.3261053047334657,0.0,0.0,NULL,0.0,0.0,NULL,NULL
1391025514.7330599,81.471981801918588,64.145136356102341,0.0,4.468702117052195,0.0,0.0,NULL,0.0,NULL,NULL,NULL
1391025515.8588049,85.75243257590148,62.012042298123028,2.191257052265585,4.468702117052195,0.0,0.0,NULL,0.0,NULL,NULL,NULL
1391025516.9248829,83.612211167502522,64.145136356102341,0.0,2.3261053047334657,NULL,0.0,0.0,0.0,NULL,NULL,NULL
1391025517.9919779,81.471981801918588,64.145136356102341,0.0,4.468702117052195,NULL,0.0,0.0,0.0,NULL,NULL,NULL
1391025541.869489,83.612211167502522,62.012042298123028,2.191257052265585,4.468702117052195,NULL,0.0,0.0,0.0,NULL,NULL,NULL
1391025542.8795559,81.471981801918588,62.012042298123028,2.191257052265585,4.468702117052195,NULL,0.0,0.0,0.0,0.0,NULL,NULL
1391025543.897783,79.331744479149734,64.145136356102341,0.0,4.468702117052195,0.0,0.0,0.0,0.0,0.0,NULL,NULL
1391025544.939497,81.471981801918588,62.012042298123028,0.0,4.468702117052195,0.0,0.0,0.0,0.0,NULL,NULL,NULL
1391025545.9978969,81.471981801918588,64.145136356102341,2.191257052265585,2.3261053047334657,0.0,0.0,0.0,0.0,NULL,NULL,NULL
1391025547.0679309,79.331744479149734,62.012042298123028,0.0,4.468702117052195,0.0,0.0,0.0,0.0,NULL,NULL,NULL
1391025548.142478,79.331744479149734,64.145136356102341,0.0,4.468702117052195,0.0,NULL,0.0,0.0,NULL,NULL,NULL
1391025549.188385,79.331744479149734,62.012042298123028,2.191257052265585,2.3261053047334657,0.0,NULL,0.0,0.0,NULL,NULL,NULL
1391025550.218327,79.331744479149734,64.145136356102341,0.0,4.468702117052195,0.0,NULL,0.0,0.0,NULL,NULL,NULL
1391025551.2764201,81.471981801918588,64.145136356102341,2.191257052265585,4.468702117052195,0.0,NULL,0.0,0.0,NULL,NULL,NULL
1391025552.4128089,81.471981801918588,62.012042298123028,0.0,2.3261053047334657,0.0,NULL,0.0,0.0,NULL,NULL,NULL
1391025553.549262,79.331744479149734,64.145136356102341,2.191257052265585,4.468702117052195,NULL,NULL,0.0,0.0,0.0,NULL,NULL
1391025554.6647689,81.471981801918588,62.012042298123028,0.0,2.3261053047334657,NULL,NULL,0.0,0.0,0.0,NULL,NULL
1391025555.791615,79.331744479149734,64.145136356102341,0.0,4.468702117052195,NULL,0.0,0.0,0.0,0.0,NULL,NULL
1391025556.856164,79.331744479149734,62.012042298123028,2.191257052265585,4.468702117052195,NULL,0.0,0.0,0.0,0.0,NULL,NULL
1391025557.8931451,79.331744479149734,64.145136356102341,0.0,2.3261053047334657,NULL,0.0,0.0,0.0,0.0,NULL,NULL
1391025558.9803281,79.331744479149734,64.145136356102341,0.0,4.468702117052195,NULL,0.0,0.0,0.0,0.0,NULL,NULL
1391025559.8552971,81.471981801918588,62.012042298123028,2.191257052265585,4.468702117052195,0.0,0.0,0.0,0.0,0.0,NULL,NULL
1391025561.052192,81.471981801918588,64.145136356102341,0.0,4.468702117052195,0.0,0.0,0.0,0.0,NULL,NULL,NULL
1391025562.1603301,79.331744479149734,62.012042298123028,0.0,2.3261053047334657,0.0,0.0,NULL,0.0,NULL,NULL,NULL
1391025563.1818171,81.471981801918588,64.145136356102341,0.0,4.468702117052195,0.0,0.0,NULL,0.0,NULL,NULL,NULL
1391025564.2481079,79.331744479149734,62.012042298123028,0.0,4.468702117052195,0.0,0.0,NULL,0.0,NULL,NULL,NULL
1391025565.300554,79.331744479149734,64.145136356102341,2.191257052265585,2.3261053047334657,0.0,0.0,NULL,0.0,NULL,NULL,NULL
1391025566.3687069,79.331744479149734,62.012042298123028,0.0,4.468702117052195,0.0,0.0,NULL,0.0,NULL,NULL,NULL
1391025567.399756,79.331744479149734,62.012042298123028,2.191257052265585,4.468702117052195,0.0,0.0,NULL,0.0,NULL,NULL,NULL
1391025568.4454069,81.471981801918588,64.145136356102341,0.0,2.3261053047334657,0.0,0.0,NULL,0.0,NULL,NULL,NULL
1391025569.511579,81.471981801918588,62.012042298123028,0.0,4.468702117052195,NULL,0.0,0.0,0.0,0.0,NULL,NULL
1391025570.550288,77.191499199195931,64.145136356102341,2.191257052265585,2.3261053047334657,NULL,0.0,0.0,0.0,0.0,NULL,NULL
1391025571.7707119,81.471981801918588,62.012042298123028,0.0,4.468702117052195,NULL,NULL,0.0,0.0,0.0,NULL,NULL
1391025572.9441371,79.331744479149734,64.145136356102341,0.0,4.468702117052195,NULL,NULL,0.0,0.0,0.0,NULL,NULL
